"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"63628","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Elefano, Antonio, Coronel","DMC156","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Legal Reasoning and Argumentation","CORE","20262"
"63636","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Eggers, Kirstin, Quade","MCC111","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Summer Theatre Conservatory: Comedy Performance","CORE","20262"
"63637","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Paranal, Michael","JFFLL105","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Introduction to Business","CORE","20262"
"63640","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Turner, Myra, Penelope","ANN409ABC","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Sports Journalism: Multi-Platform Storytelling","CORE","20262"
"63642","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Wang, Shu","DMC152","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Ethics in the 21st Century: Business, Politics & Technology","CORE","20262"
"63643","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Jaggers, Grayson, K","DMC256","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","The Science of Food, Nutrition, and the Biological World","CORE","20262"
"63644","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Cleani, Antonio Maria, M.","DMC100","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","The Philosophy of Economic Markets, Money, and Property","CORE","20262"
"63646","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Bay, Morten","ANNL101","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Storytelling in the Digital Age","CORE","20262"
"63651","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Hannigan, Charlie","JFF236","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Analytics: The Power of Data for Businesses","CORE","20262"
"63654","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Withers, Mellissa","DMC102","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Global Health: Investigating Outbreaks, Preventing Disease","CORE","20262"
"63656","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Dann, Jeremy, Brooks","JFF233","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Building Sustainable Businesses","CORE","20262"
"63657","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Stoubis, Nick","MUS101","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Guitar Seminar: Jazz, Rock, and Beyond","CORE","20262"
"63658","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Wayland-Smith, Ellen;Santoscoy, Dana","WPH102","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Health and Healing: Explorations in the History of Medicine","CORE","20262"
"63660","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Bhatia, Nikhil","JFFLL102","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Bitcoin & AI: Unlocking the Future of Finance and Technology","CORE","20262"
"63662","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Plocek, Keith","ANN406","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Digital Media Practice, Production, and Literacy","CORE","20262"
"63663","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","Simons, Meg Carrington-Griffin;Robinson, Keith","LVL16","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Know Your Customer, Spot the Trend, Tell the Story","CORE","20262"
"63664","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","McCormick, Kia, Elisabeth","WPHB28","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Sketch to Prototype: Intro to Designing & Developing Product","CORE","20262"
"63665","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","","THH215","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Civic Futures Lab: Research, Dialogue, and Action for the Common Good","CORE","20262"
"63666","CORE-195","LAS","688","3.0","3.0","Summer Seminar","C","","Y","09:00","16:00","MTWHF","0","","","WPH203","0","An honors course for high school students in summer; each section focuses on a topic in the arts or humanities, social or natural sciences.","Hotter Planet, Fairer Futures: Communities and Climate Action","CORE","20262"
"64230","WRIT-150","LAS","054","4.0","4.0","Writing and Critical Reasoning--Thematic Approaches","C","","Y","11:00","12:50","MTWH","8","A","Artiano, Emily","ONLINE","8","Academic writing, emphasizing analysis and argumentation, rhetorical judgment, critical reasoning, creative insight, the careful use of evidence, ethical perspectives, logical organization, stylistic and grammatical fluency. Duplicates credit in WRIT 130 and WRIT 140.","Identity and Diversity in American Contexts","WRIT","20262"
"64231","WRIT-150","LAS","054","4.0","4.0","Writing and Critical Reasoning--Thematic Approaches","C","","Y","10:00","11:50","MTWH","3","","Chisum, Jeffrey","GFS201","3","Academic writing, emphasizing analysis and argumentation, rhetorical judgment, critical reasoning, creative insight, the careful use of evidence, ethical perspectives, logical organization, stylistic and grammatical fluency. Duplicates credit in WRIT 130 and WRIT 140.","Issues in Aesthetics","WRIT","20262"
"64232","WRIT-150","LAS","067","4.0","4.0","Writing and Critical Reasoning--Thematic Approaches","C","","Y","11:00","12:50","MTWH","8","A","Delgado, Carlos Antonio","ONLINE","8","Academic writing, emphasizing analysis and argumentation, rhetorical judgment, critical reasoning, creative insight, the careful use of evidence, ethical perspectives, logical organization, stylistic and grammatical fluency. Duplicates credit in WRIT 130 and WRIT 140.","Human Values and Belief Systems","WRIT","20262"
"64233","WRIT-150","LAS","067","4.0","4.0","Writing and Critical Reasoning--Thematic Approaches","C","","Y","10:00","11:50","MTWH","3","A","Santoscoy, Dana","ONLINE","3","Academic writing, emphasizing analysis and argumentation, rhetorical judgment, critical reasoning, creative insight, the careful use of evidence, ethical perspectives, logical organization, stylistic and grammatical fluency. Duplicates credit in WRIT 130 and WRIT 140.","Technology & Social Change","WRIT","20262"
"64234","WRIT-150","LAS","067","4.0","4.0","Writing and Critical Reasoning--Thematic Approaches","C","","Y","10:00","11:50","MTWH","3","A","Sanchez, Alisa, Catalina","ONLINE","3","Academic writing, emphasizing analysis and argumentation, rhetorical judgment, critical reasoning, creative insight, the careful use of evidence, ethical perspectives, logical organization, stylistic and grammatical fluency. Duplicates credit in WRIT 130 and WRIT 140.","Issues in Law and Social Justice","WRIT","20262"
"64332","WRIT-150","LAS","067","4.0","4.0","Writing and Critical Reasoning--Thematic Approaches","C","","Y","12:00","13:50","MTWH","4","A","Gorski, William, Thomas","ONLINE","4","Academic writing, emphasizing analysis and argumentation, rhetorical judgment, critical reasoning, creative insight, the careful use of evidence, ethical perspectives, logical organization, stylistic and grammatical fluency. Duplicates credit in WRIT 130 and WRIT 140.","Issues in Sustainability","WRIT","20262"
"64430","WRIT-150","LAS","067","4.0","4.0","Writing and Critical Reasoning--Thematic Approaches","C","","Y","13:00","14:50","MTWH","8","A","Leack, Ryan","ONLINE","8","Academic writing, emphasizing analysis and argumentation, rhetorical judgment, critical reasoning, creative insight, the careful use of evidence, ethical perspectives, logical organization, stylistic and grammatical fluency. Duplicates credit in WRIT 130 and WRIT 140.","Health and Healing","WRIT","20262"
"64432","WRIT-150","LAS","067","4.0","4.0","Writing and Critical Reasoning--Thematic Approaches","C","","Y","13:00","14:50","MTWH","8","A","Dissinger, Daniel","ONLINE","8","Academic writing, emphasizing analysis and argumentation, rhetorical judgment, critical reasoning, creative insight, the careful use of evidence, ethical perspectives, logical organization, stylistic and grammatical fluency. Duplicates credit in WRIT 130 and WRIT 140.","Identity and Diversity in American Contexts","WRIT","20262"
"64433","WRIT-150","LAS","067","4.0","4.0","Writing and Critical Reasoning--Thematic Approaches","C","","Y","09:00","10:50","MTWH","3","A","Marino, Mark, Christopher","ONLINE","3","Academic writing, emphasizing analysis and argumentation, rhetorical judgment, critical reasoning, creative insight, the careful use of evidence, ethical perspectives, logical organization, stylistic and grammatical fluency. Duplicates credit in WRIT 130 and WRIT 140.","Technology & Social Change","WRIT","20262"
"65002","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","09:00","11:20","MW","14","A","Fisher, Laurie","ONLINE","14","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Social Sciences","WRIT","20262"
"65003","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","TBA","TBA","","18","A","Traester, Mary","ASYNC","18","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Arts and Humanities","WRIT","20262"
"65004","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","09:00","11:20","TH","14","A","Albanese, Pamela, Jean","ONLINE","14","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Arts and Humanities","WRIT","20262"
"65007","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","TBA","TBA","","19","A","Piazza, Jessica, Marie","ASYNC","19","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Social Sciences","WRIT","20262"
"65009","WRIT-340","LAS","365","4.0","4.0","Advanced Writing","C","","Y","18:00","21:10","TH","0","","Dinneny, Elizabeth","DCCAMPUS","0","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Social Sciences","WRIT","20262"
"65013","WRIT-340","LAS","058","4.0","4.0","Advanced Writing","C","","Y","10:30","12:50","MW","14","","Boyd, Ryan","GFS111","14","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Arts and Humanities","WRIT","20262"
"65120","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","TBA","TBA","","19","A","Chappelow, Brent, D.","ASYNC","19","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Social Sciences","WRIT","20262"
"65123","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","10:30","12:50","TH","14","A","Wyatt, William, Y","ONLINE","14","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Social Sciences","WRIT","20262"
"65125","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","10:30","12:50","TH","14","A","Bloom, Amanda","ONLINE","14","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Sustainability","WRIT","20262"
"65127","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","11:30","13:50","MW","14","A","Clements, Jim","ONLINE","14","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Arts and Humanities","WRIT","20262"
"65135","WRIT-340","LAS","058","4.0","4.0","Advanced Writing","C","","Y","11:30","13:50","TH","11","","Bunn, Michael, Thomson","GFS111","11","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Arts and Humanities","WRIT","20262"
"65143","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","14:00","16:20","TH","14","A","Pennington, Maddox, Kay","ONLINE","14","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Visual and Performing Arts","WRIT","20262"
"66740","WRIT-340","LAS","378","4.0","4.0","Advanced Writing","C","","Y","09:00","11:20","MW","19","A","Colman, Maria","ONLINE","19","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Business","WRIT","20262"
"66746","WRIT-340","LAS","378","4.0","4.0","Advanced Writing","C","","Y","12:00","14:20","MW","19","","Snyder, Kirk, Dylan","ONLINE","19","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Business","WRIT","20262"
"66750","WRIT-340","LAS","378","4.0","4.0","Advanced Writing","C","","Y","15:00","17:20","MW","19","","Cerling, Lee","ONLINE","19","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Business","WRIT","20262"
"66755","WRIT-340","LAS","378","4.0","4.0","Advanced Writing","C","","Y","09:00","11:20","TH","19","","Kavya, Pavitra","ONLINE","19","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Business","WRIT","20262"
"66761","WRIT-340","LAS","378","4.0","4.0","Advanced Writing","C","","Y","12:00","14:20","TH","14","","Warren, Naomi","ONLINE","14","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing for Business","WRIT","20262"
"66854","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","10:00","12:05","MW","19","","Weiss, Elisabeth, Arnold","ONLINE","19","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing Communication for Engineers","WRIT","20262"
"66865","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","10:00","12:05","TH","0","","Johnson, Melanie","ONLINE","0","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing Communication for Engineers","WRIT","20262"
"66877","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","12:30","14:35","TH","10","","Ramsey, Harly","ONLINE","10","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing Communication for Engineers","WRIT","20262"
"66879","WRIT-340","LAS","081","4.0","4.0","Advanced Writing","C","","Y","12:30","14:35","MW","15","","Schroeder, Amy, Elizabeth","ONLINE","15","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing Communication for Engineers","WRIT","20262"
"66882","WRIT-340","LAS","070","4.0","4.0","Advanced Writing","C","","Y","TBA","TBA","","19","A","Townsend, Martha, Jane","ASYNC","19","Instruction in writing for various audiences on topics related to a student's professional or disciplinary interests, with some emphasis on issues of broad public concern. Prerequisite: WRIT 130 or WRIT 150.","Advanced Writing Communication for Engineers","WRIT","20262"
"67000","SOWK-506","SOWK","735","3.0","3.0","Human Behavior and the Social Environment","C","","N","07:00","08:35","T","0","A","","VAC","0","The person-in-environment, bio-psycho-social perspective is the lens through which theories of personality, family, group, organization, community, culture and their interactions are explored. (Duplicates credit in SOWK 503 and SOWK 505)","","SOWK","20262"
"67001","SOWK-506","SOWK","735","3.0","3.0","Human Behavior and the Social Environment","C","","N","09:00","10:35","T","0","A","","VAC","0","The person-in-environment, bio-psycho-social perspective is the lens through which theories of personality, family, group, organization, community, culture and their interactions are explored. (Duplicates credit in SOWK 503 and SOWK 505)","","SOWK","20262"
"67002","SOWK-506","SOWK","735","3.0","3.0","Human Behavior and the Social Environment","C","","Y","16:00","17:35","T","0","A","Formigoni, Marco","VAC","0","The person-in-environment, bio-psycho-social perspective is the lens through which theories of personality, family, group, organization, community, culture and their interactions are explored. (Duplicates credit in SOWK 503 and SOWK 505)","","SOWK","20262"
"67003","SOWK-506","SOWK","735","3.0","3.0","Human Behavior and the Social Environment","C","","Y","18:00","19:35","T","1","A","Formigoni, Marco","VAC","1","The person-in-environment, bio-psycho-social perspective is the lens through which theories of personality, family, group, organization, community, culture and their interactions are explored. (Duplicates credit in SOWK 503 and SOWK 505)","","SOWK","20262"
"67004","SOWK-506","SOWK","735","3.0","3.0","Human Behavior and the Social Environment","C","","Y","07:00","08:35","H","0","A","Macias, Maureen","VAC","0","The person-in-environment, bio-psycho-social perspective is the lens through which theories of personality, family, group, organization, community, culture and their interactions are explored. (Duplicates credit in SOWK 503 and SOWK 505)","","SOWK","20262"
"67005","SOWK-506","SOWK","735","3.0","3.0","Human Behavior and the Social Environment","C","","Y","09:00","10:35","H","0","A","Formigoni, Marco","VAC","0","The person-in-environment, bio-psycho-social perspective is the lens through which theories of personality, family, group, organization, community, culture and their interactions are explored. (Duplicates credit in SOWK 503 and SOWK 505)","","SOWK","20262"
"67006","SOWK-506","SOWK","735","3.0","3.0","Human Behavior and the Social Environment","C","","Y","16:00","17:35","H","0","A","Dennis, Brittaney, S.","VAC","0","The person-in-environment, bio-psycho-social perspective is the lens through which theories of personality, family, group, organization, community, culture and their interactions are explored. (Duplicates credit in SOWK 503 and SOWK 505)","","SOWK","20262"
"67007","SOWK-506","SOWK","735","3.0","3.0","Human Behavior and the Social Environment","C","","Y","18:00","19:35","H","0","A","Dennis, Brittaney, S.","VAC","0","The person-in-environment, bio-psycho-social perspective is the lens through which theories of personality, family, group, organization, community, culture and their interactions are explored. (Duplicates credit in SOWK 503 and SOWK 505)","","SOWK","20262"
"67008","SOWK-510","SOWK","735","3.0","3.0","Professional Self-Care in Integrative Social Work Practice","C","","N","07:00","08:35","T","0","A","","VAC","0","Focuses on the value, examination and integration of professional self-care, wellness and resilience strategies into ethical and professional integrative social work practice.","","SOWK","20262"
"67009","SOWK-510","SOWK","735","3.0","3.0","Professional Self-Care in Integrative Social Work Practice","C","","N","09:00","10:35","T","0","A","","VAC","0","Focuses on the value, examination and integration of professional self-care, wellness and resilience strategies into ethical and professional integrative social work practice.","","SOWK","20262"
"67010","SOWK-510","SOWK","735","3.0","3.0","Professional Self-Care in Integrative Social Work Practice","C","","Y","16:00","17:35","T","1","A","Rollo-Carlson, Cynthia","VAC","1","Focuses on the value, examination and integration of professional self-care, wellness and resilience strategies into ethical and professional integrative social work practice.","","SOWK","20262"
"67011","SOWK-510","SOWK","735","3.0","3.0","Professional Self-Care in Integrative Social Work Practice","C","","Y","18:00","19:35","T","4","A","Rollo-Carlson, Cynthia","VAC","4","Focuses on the value, examination and integration of professional self-care, wellness and resilience strategies into ethical and professional integrative social work practice.","","SOWK","20262"
"67012","SOWK-510","SOWK","735","3.0","3.0","Professional Self-Care in Integrative Social Work Practice","C","","Y","07:00","08:35","H","4","A","Odette, Aimee, Carol","VAC","4","Focuses on the value, examination and integration of professional self-care, wellness and resilience strategies into ethical and professional integrative social work practice.","","SOWK","20262"
"67013","SOWK-510","SOWK","735","3.0","3.0","Professional Self-Care in Integrative Social Work Practice","C","","Y","07:00","08:35","H","0","A","","VAC","0","Focuses on the value, examination and integration of professional self-care, wellness and resilience strategies into ethical and professional integrative social work practice.","","SOWK","20262"
"67014","SOWK-510","SOWK","735","3.0","3.0","Professional Self-Care in Integrative Social Work Practice","C","","Y","09:00","10:35","H","1","A","Odette, Aimee, Carol","VAC","1","Focuses on the value, examination and integration of professional self-care, wellness and resilience strategies into ethical and professional integrative social work practice.","","SOWK","20262"
"67015","SOWK-523","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice I","C","","Y","07:00","08:35","T","8","A","Bringhurst, David, L","VAC","8","Principles underlying social work practice with emphasis on rapport building, engagement, assessment and contracting individuals, families and groups though a social change framework.","","SOWK","20262"
"67016","SOWK-523","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice I","C","","Y","09:00","10:35","T","3","A","Bringhurst, David, L","VAC","3","Principles underlying social work practice with emphasis on rapport building, engagement, assessment and contracting individuals, families and groups though a social change framework.","","SOWK","20262"
"67017","SOWK-523","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice I","C","","Y","16:00","17:35","H","5","A","Mcsweyn, Sara","VAC","5","Principles underlying social work practice with emphasis on rapport building, engagement, assessment and contracting individuals, families and groups though a social change framework.","","SOWK","20262"
"67018","SOWK-523","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice I","C","","Y","18:00","19:35","H","10","A","Mcsweyn, Sara","VAC","10","Principles underlying social work practice with emphasis on rapport building, engagement, assessment and contracting individuals, families and groups though a social change framework.","","SOWK","20262"
"67019","SOWK-523","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice I","C","","Y","10:00","11:35","H","5","A","Gonzalez, Iris","VAC","5","Principles underlying social work practice with emphasis on rapport building, engagement, assessment and contracting individuals, families and groups though a social change framework.","","SOWK","20262"
"67020","SOWK-523","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice I","C","","Y","12:00","13:35","H","1","A","Macias, Maureen","VAC","1","Principles underlying social work practice with emphasis on rapport building, engagement, assessment and contracting individuals, families and groups though a social change framework.","","SOWK","20262"
"67021","SOWK-630","SOWK","735","3.0","3.0","Self-Awareness and Intercultural Humility in Social Work","C","","Y","16:00","17:35","H","1","A","Hernandez, Robert","VAC","1","Critical exploration of sociocultural context and one's own values/assumptions/biases to enhance intercultural humility in social work.","","SOWK","20262"
"67022","SOWK-630","SOWK","735","3.0","3.0","Self-Awareness and Intercultural Humility in Social Work","C","","Y","18:00","19:35","H","1","A","Hernandez, Robert","VAC","1","Critical exploration of sociocultural context and one's own values/assumptions/biases to enhance intercultural humility in social work.","","SOWK","20262"
"67023","SOWK-630","SOWK","735","3.0","3.0","Self-Awareness and Intercultural Humility in Social Work","C","","Y","07:00","08:35","F","1","A","Parker Dominguez, Tyan","VAC","1","Critical exploration of sociocultural context and one's own values/assumptions/biases to enhance intercultural humility in social work.","","SOWK","20262"
"67024","SOWK-630","SOWK","735","3.0","3.0","Self-Awareness and Intercultural Humility in Social Work","C","","Y","09:00","10:35","F","0","A","","VAC","0","Critical exploration of sociocultural context and one's own values/assumptions/biases to enhance intercultural humility in social work.","","SOWK","20262"
"67025","SOWK-630","SOWK","735","3.0","3.0","Self-Awareness and Intercultural Humility in Social Work","C","","Y","08:00","09:35","S","0","A","","VAC","0","Critical exploration of sociocultural context and one's own values/assumptions/biases to enhance intercultural humility in social work.","","SOWK","20262"
"67026","SOWK-630","SOWK","735","3.0","3.0","Self-Awareness and Intercultural Humility in Social Work","C","","N","10:00","11:35","S","0","A","","VAC","0","Critical exploration of sociocultural context and one's own values/assumptions/biases to enhance intercultural humility in social work.","","SOWK","20262"
"67027","SOWK-591","SOWK","735","3.0","3.0","Applied Learning in Practicum Education I","C","","Y","07:00","09:30","MW","10","A","Doyle, Kerry, L","VAC","10","Supervised beginning generalist practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67028","SOWK-591","SOWK","735","3.0","3.0","Applied Learning in Practicum Education I","C","","Y","13:00","15:30","MW","2","A","Shelby, Audrey","VAC","2","Supervised beginning generalist practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67029","SOWK-591","SOWK","735","3.0","3.0","Applied Learning in Practicum Education I","C","","Y","16:00","18:30","MW","1","A","Williams Brooks, Jacquelyn","VAC","1","Supervised beginning generalist practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67030","SOWK-591","SOWK","735","3.0","3.0","Applied Learning in Practicum Education I","C","","Y","16:00","18:30","MW","8","A","Tinsley, Karen","VAC","8","Supervised beginning generalist practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67031","SOWK-591","SOWK","735","3.0","3.0","Applied Learning in Practicum Education I","C","","Y","18:00","20:30","MW","10","A","Castillo, Jessica, Carolina","VAC","10","Supervised beginning generalist practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67032","SOWK-591","SOWK","735","3.0","3.0","Applied Learning in Practicum Education I","C","","Y","09:45","12:15","WF","2","A","Green, Karen","VAC","2","Supervised beginning generalist practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67033","SOWK-591","SOWK","735","3.0","3.0","Applied Learning in Practicum Education I","C","","Y","09:45","12:15","WF","1","A","Meyer, Phil","VAC","1","Supervised beginning generalist practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67034","SOWK-591","SOWK","735","3.0","3.0","Applied Learning in Practicum Education I","C","","Y","13:00","15:30","WF","1","A","Rheingold, Christina","VAC","1","Supervised beginning generalist practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67035","SOWK-511","SOWK","735","3.0","3.0","Critical Decision Making in Integrative Social Work Practice","C","","Y","07:00","08:35","H","10","A","Hammond, Ivy","VAC","10","Focuses on the value and application of critical thinking and decision-making into ethical and professional integrative social work practice.","","SOWK","20262"
"67036","SOWK-511","SOWK","735","3.0","3.0","Critical Decision Making in Integrative Social Work Practice","C","","Y","09:00","10:35","H","8","A","Hammond, Ivy","VAC","8","Focuses on the value and application of critical thinking and decision-making into ethical and professional integrative social work practice.","","SOWK","20262"
"67037","SOWK-511","SOWK","735","3.0","3.0","Critical Decision Making in Integrative Social Work Practice","C","","Y","16:00","17:35","H","4","A","Hammond, Ivy","VAC","4","Focuses on the value and application of critical thinking and decision-making into ethical and professional integrative social work practice.","","SOWK","20262"
"67038","SOWK-511","SOWK","735","3.0","3.0","Critical Decision Making in Integrative Social Work Practice","C","","Y","16:00","17:35","H","5","A","Andujo, Estela","VAC","5","Focuses on the value and application of critical thinking and decision-making into ethical and professional integrative social work practice.","","SOWK","20262"
