"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"18136","CTCS-482","CNTV","001","4.0","4.0","Transmedia Entertainment","C","","Y","14:00","17:50","W","5","","Benzon, Kiki, Jane","SCA108",NA,"An examination of transmedia, or cross-platform, entertainment: commercial and grassroots texts, theoretical framework, historical context, and commercial projects. Developing transmedia strategies for existing media properties.","Storyworlds","CTCS","20261"
"18137","CTCS-478","CNTV","001","4.0","4.0","Culture, Technology and Communications","C","","Y","14:00","17:50","T","5","","Benzon, Kiki, Jane","SCA316",NA,"Cultural study of communications technology and its relationship to society. Evaluation of the social and cultural impact of technologies from the telegraph to the Internet.","Interactivity Across Media","CTCS","20261"
"18138","CTCS-469","CNTV","001","4.0","4.0","Film and/or Television Style Analysis","C","","Y","10:00","13:50","T","26","","Marzola, Luci","NCT",NA,"Intensive study of the style of an auteur, studio, film or television making mode in terms of thematic and formal properties and their influences upon the art of film.","Billy Wilder's Hollywood","CTCS","20261"
"18139","CTCS-469","CNTV","001","4.0","4.0","Film and/or Television Style Analysis","C","","Y","14:00","17:50","T","33","","Boyd, Todd, E.","SCA108",NA,"Intensive study of the style of an auteur, studio, film or television making mode in terms of thematic and formal properties and their influences upon the art of film.","Blaxploitation","CTCS","20261"
"18140","CTCS-473","CNTV","001","4.0","4.0","Film and Media Theory","C","","N","10:00","13:50","M","0","","","",NA,"Influential ideas and theoretical approaches that have shaped the making and study of film. Students are encouraged to take this course in their junior year.","","CTCS","20261"
"18141","CTCS-518","CNTV","037","4.0","4.0","Seminar: Avant-garde Film/Video","C","","N","10:00","13:50","W","0","","","SCA316",NA,"Aesthetic, historical and ideological issues in avant-garde film and video.","","CTCS","20261"
"18142","CTCS-394","CNTV","001","4.0","4.0","History of American Cinema since 1960","C","","Y","14:00","17:50","W","13","","Boyd, Todd, E.","SCA108",NA,"The development of American cinema since the end of Classical Hollywood and its relationship to American history and culture. Lectures, screenings and discussions.","","CTCS","20261"
"18143","CTCS-407","CNTV","001","4.0","4.0","African American Cinema","C","","N","13:00","17:50","T","0","","","SCA108",NA,"Intensive survey of African American cinema; topics include history, criticism, politics, and cinema's relationship to other artifacts of African American culture.","","CTCS","20261"
"18144","CTCS-510","CNTV","037","4.0","4.0","National/Regional Media","C","","Y","10:00","13:50","W","12","","Duong, Lan","SCA316",NA,"Seminar on media's impact in defining nation and/or region in specific cultural contexts. Also addresses issues of exile, diaspora, transnationalism and globalism.","Refugee Cinemas","CTCS","20261"
"18145","CTCS-494","CNTV","001","4.0","4.0","Advanced Cinema and Media Studies Seminar","C","","N","14:00","17:50","H","0","","","",NA,"Rotating topics involving detailed study of the historical, cultural and aesthetic analysis of film, television, and new media technologies.","Earth","CTCS","20261"
"18146","CTCS-567","CNTV","037","4.0","4.0","Seminar in Film/Television and a Related Art","C","","N","10:00","13:50","W","0","","","",NA,"Historical, critical, aesthetic, and theoretical issues raised by a comparison of cinema and television and other allied art forms.","The Seventh Art","CTCS","20261"
"18147","CTCS-569","CNTV","037","4.0","4.0","Seminar in Film and Television Authors","C","","N","14:00","17:50","M","0","","","SCA216",NA,"Seminar in the style of an auteur, studio, filmmaking, or televisual mode in terms of thematic and formal properties and their influences upon the art of film and/or television.","Narrative Politics","CTCS","20261"
"18160","CTCS-464","CNTV","001","4.0","4.0","Film and/or Television Genres","C","","Y","18:00","22:00","W","33","","Carstocea, George","NCT",NA,"Rigorous examination of film and/or television genres: history, aesthetics, cultural context, social significance, and critical methodologies.","Cons and Comedy","CTCS","20261"
"18161","CTCS-501","CNTV","037","2.0","2.0","World Cinema Before 1945","C","","Y","10:00","13:50","H","13","","Callahan, Vicki","SCA112",NA,"Historical survey of global cinema from its beginnings until 1945.","","CTCS","20261"
"18165","CTCS-503","CNTV","037","2.0","2.0","Survey History of the United States Sound Film","C","","Y","10:00","13:50","M","18","","Pringle, Thomas","SCA108",NA,"Survey history of the United States film from 1927 to the present, with emphasis upon film as art form, economic institution, technology, and cultural product.","Hollywood's Global Century","CTCS","20261"
"18173","CTCS-505","CNTV","037","2.0","2.0","Survey of Interactive Media","C","","Y","18:00","21:50","T","28","","Russworm, TreaAndrea","SCA214",NA,"A survey course exploring the historical, cultural, business, creative, and technological aspects of the new interactive media.","","CTCS","20261"
"18176","CTCS-517","CNTV","037","4.0","4.0","Topics in Cultural Studies","C","","Y","10:00","13:50","T","12","","Govil, Nitin, P.","SCA316",NA,"Introduction to central concepts, key theories and leading figures in cultural studies, particularly as they relate to issues of popular culture and visual media.","The Politics of Worlding","CTCS","20261"
"18180","CTCS-587","CNTV","037","4.0","4.0","Seminar in Television Theory","C","","N","10:00","13:50","F","0","","","",NA,"Detailed investigation and discussion of various aspects of television, including genre, textual analysis, production and distribution systems and audience studies.","","CTCS","20261"
"18187","CTCS-673","CNTV","037","4.0","4.0","Topics in Theory","C","","Y","10:00","13:50","F","7","","Jaikumar, Priya","SCA216",NA,"Contemporary theoretical frameworks and their relationship to film and television studies. Topics differ from semester to semester.","Electric Cinema and Media Studies","CTCS","20261"
"18190","CTCS-677","CNTV","037","4.0","4.0","Cultural Theory","C","","N","14:00","17:50","T","0","","","",NA,"Seminar in theoretical approaches to cultural studies; focus on interdisciplinary research of media and audiences, covering a range of methods and theoretical frameworks; concentration varies.","Media, Environment, and Capitalism","CTCS","20261"
"18191","CTCS-688","CNTV","037","4.0","4.0","Advanced Methods and Approaches","C","","Y","10:00","13:50","M","5","","Serna, Laura Isabel","SCA216",NA,"Research seminar in methods and approaches to moving image history including film, television and digital media. Focus on archival research and issues in writing history.","","CTCS","20261"
"18205","CTCS-790","CNTV","037","1.0","12.0","Research","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department.","","CTCS","20261"
"18215","CTCS-794A","CNTV","037","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of Dissertation. Graded CR/NC.","","CTCS","20261"
"18220","CTCS-794B","CNTV","037","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of Dissertation. Graded CR/NC.","","CTCS","20261"
"18225","CTCS-794C","CNTV","037","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of Dissertation. Graded CR/NC.","","CTCS","20261"
"18230","CTCS-794D","CNTV","037","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of Dissertation. Graded CR/NC.","","CTCS","20261"
"18235","CTCS-794Z","CNTV","037","0.0","0.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of Dissertation. Graded CR/NC.","","CTCS","20261"
"18252","CTCS-192","CNTV","001","0.0","0.0","Race, Class, and Gender in American Film","D","","Y","11:00","11:50","H","4","","","SCA110",NA,"Analyzes issues of race, class and gender in contemporary American culture as represented in the cinema.","","CTCS","20261"
"18254","CTCS-192","CNTV","001","0.0","0.0","Race, Class, and Gender in American Film","D","","Y","13:00","13:50","H","5","","","SCB104",NA,"Analyzes issues of race, class and gender in contemporary American culture as represented in the cinema.","","CTCS","20261"
"18256","CTCS-192","CNTV","001","0.0","0.0","Race, Class, and Gender in American Film","D","","Y","10:00","10:50","T","0","","","SCI207",NA,"Analyzes issues of race, class and gender in contemporary American culture as represented in the cinema.","","CTCS","20261"
"18258","CTCS-192","CNTV","001","0.0","0.0","Race, Class, and Gender in American Film","D","","Y","11:00","11:50","T","2","","","SCI207",NA,"Analyzes issues of race, class and gender in contemporary American culture as represented in the cinema.","","CTCS","20261"
"18260","CTCS-192","CNTV","001","0.0","0.0","Race, Class, and Gender in American Film","D","","N","12:00","12:50","T","0","","","SCI207",NA,"Analyzes issues of race, class and gender in contemporary American culture as represented in the cinema.","","CTCS","20261"
"18262","CTCS-192","CNTV","001","0.0","0.0","Race, Class, and Gender in American Film","D","","Y","12:00","12:50","W","2","","","SCB104",NA,"Analyzes issues of race, class and gender in contemporary American culture as represented in the cinema.","","CTCS","20261"
"18325","CTCS-794Z","CNTV","037","0.0","0.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Credit on acceptance of Dissertation. Graded CR/NC.","","CTCS","20261"
"18350","CTIN-403","CNTV","001","2.0","2.0","Advanced Visual Design for Games","CL","","Y","17:00","18:50","W","1","","Hicks, Chevon","SCIL105",NA,"The scope of visual game design, including the role of characters, architecture, indoor and outdoor space, and environmental effects and sounds.    Recommended preparation: CTAN 443","","CTIN","20261"
"18351","CTIN-486","CNTV","001","2.0","2.0","Alternative Control Workshop","CL","","Y","13:00","14:50","T","10","","Vigil, Jesse","SCIL114",NA,"Design of game projects using immersive input devices. Development of play mechanics, feedback systems and game design for immersive environments.","","CTIN","20261"
"18352","CTIN-499","CNTV","001","2.0","2.0","Special Topics","C","","Y","19:00","21:30","W","1","","Zobrist, Ed","SCI206",NA,"Detailed investigation of new or emerging aspects of cinema, television, and/or interactive media; special subjects offered by visiting faculty; experimental subjects.","Game Publishing","CTIN","20261"
"18353","CTIN-290","CNTV","001","4.0","4.0","Digital Media Workshop","CL","","Y","14:00","15:50","MW","2","","Bellamy, Gordon","SCB104",NA,"Exploration of a variety of moving image aesthetics and methodologies in order to highlight how the language of cinema shapes contemporary digital and interactive media practices.","","CTIN","20261"
